stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,wheelchair_boarding
1-2318,2318,de Valmont/2318,de Valmont / au 3040,46.755459,-71.285164,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2318,0
1-2322,2322,de Valmont/2322,de Valmont / au 3037,46.755428,-71.285423,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2322,0
1-2328,2328,de l'Église/2328,Liégeois / de l'Église,46.757717,-71.275864,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2328,0
1-2329,2329,Liégeois,Liégeois / au 2793,46.758419,-71.274536,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2329,0
1-2330,2330,Ross/2330,Liégeois / Ross,46.759602,-71.273949,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2330,0
1-2331,2331,Ranvoyzé,Liégeois / Silencieuse,46.761673,-71.273354,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2331,0
1-2352,2352,Dom. Cataraqui,Saint-Louis / au 2140,46.7752,-71.253983,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2352,0
1-2360,2360,Watt/2360,Watt / face au 2950,46.785248,-71.316856,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2360,0
1-2361,2361,St-Louis/2361,Saint-Louis / au 2544,46.768089,-71.269135,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2361,0
1-2374,2374,St-Louis/2374,Saint-Louis / face au 3691,46.752316,-71.321556,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2374,0
1-2376,2376,St-Louis/2376,Saint-Louis / au 3794,46.752037,-71.324966,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2376,0
1-2379,2379,St-Louis/2379,Saint-Louis / face au 4005,46.749756,-71.330772,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2379,0
1-2381,2381,Francoeur/2381,L.-Francoeur / au 1413,46.751217,-71.334953,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2381,0
1-2382,2382,Francoeur/2382,L.-Francoeur / face au 1300,46.752537,-71.336586,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2382,0
1-2386,2386,Francoeur/2386,L.-Francoeur / au 1310,46.752357,-71.336517,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2386,0
1-2387,2387,Francoeur/2387,L.-Francoeur / au 1400,46.75111,-71.334991,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2387,0
1-2389,2389,St-Louis/2389,Saint-Louis / au 4005,46.749592,-71.3312,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2389,0
1-2392,2392,St-Louis/2392,Saint-Louis / face au 3794,46.751953,-71.325256,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2392,0
1-2394,2394,St-Louis/2394,Saint-Louis / au 3679,46.752277,-71.321632,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2394,0
1-5316,5316,Jean-XXIII/5316,des Lucioles / Jean-XXIII,46.8936,-71.170135,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5316,0
1-2407,2407,St-Louis/2407,Saint-Louis / face au 2544,46.768108,-71.268967,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2407,0
1-2411,2411,St-Louis/2411,Saint-Louis / face au 2380,46.770412,-71.261917,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2411,0
1-2416,2416,Dom. Cataraqui,Saint-Louis / face au 2140,46.775291,-71.253838,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2416,0
1-2418,2418,Col. Jésus-Marie,Saint-Louis / au 2047,46.777622,-71.252022,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2418,0
1-2420,2420,G.-Viger/2420,G.-Viger / au 150,46.909653,-71.198067,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2420,0
1-2441,2441,T. D'Youville,D'Youville / D'Aiguillon,46.812733,-71.214828,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2441,1
1-2456,2456,J.-Verne/2456,J.-Verne / au 1700,46.776596,-71.358459,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2456,0
1-2459,2459,St-Félix/2459,Saint-Félix / au 4292,46.747543,-71.34771,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2459,0
1-2475,2475,Carougeois/2475,des Carougeois / face au 1222,46.744793,-71.368919,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2475,0
1-2476,2476,Carougeois/2476,des Carougeois / au 1135,46.746349,-71.370064,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2476,0
1-2477,2477,Carougeois/2477,des Carougeois / face au 1072,46.747311,-71.371788,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2477,0
1-2479,2479,J.C.-Cantin/2479,J.-C.-Cantin / au 964,46.747765,-71.378395,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2479,0
1-2480,2480,J.C.-Cantin/2480,J.-C.-Cantin / face au 1005,46.7453,-71.380646,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2480,0
1-2482,2482,J.C.-Cantin/2482,J.-C.-Cantin / face au 1057,46.744068,-71.379326,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2482,0
1-2484,2484,J.C.-Cantin/2484,J.-C.-Cantin / au 1200,46.741749,-71.374435,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2484,0
1-2485,2485,J.C.-Cantin/2485,J.-C.-Cantin / au 1272,46.740372,-71.373016,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2485,0
1-2486,2486,J.C.-Cantin/2486,J.-C.-Cantin / au 1392,46.739082,-71.370018,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2486,1
1-2491,2491,Gr.-Marées/2491,des Grandes-Marées / face au 1342,46.742462,-71.36438,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2491,1
1-1241,1241,24e Rue,1re Avenue / 24e Rue,46.833424,-71.241463,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1241,1
1-1312,1312,24e Rue/1312,Bardy / 24e Rue,46.843971,-71.226868,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1312,1
1-1509,1509,24e Rue,4e Avenue / 24e Rue,46.836472,-71.23642,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1509,1
1-1596,1596,24e Rue,4e Avenue / 24e Rue,46.836338,-71.236115,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1596,1
1-2993,2993,24e Rue,H.-Bourassa / 24e Rue,46.840271,-71.231827,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2993,1
1-2507,2507,St-Félix/2507,Saint-Félix / au 4303,46.74728,-71.348412,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2507,0
1-2522,2522,des Gradins/2522,des Gradins / au 5355,46.840736,-71.275688,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2522,0
1-2523,2523,Rocailles/2523,des Gradins / des Rocailles,46.837669,-71.272774,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2523,1
1-2524,2524,RTC,des Rocailles / au 720,46.836403,-71.275383,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2524,0
1-2527,2527,Bouvier/2527,Bouvier / au 1080,46.829498,-71.285362,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2527,0
1-2528,2528,Bouvier/2528,Bouvier / au 1100,46.82864,-71.287224,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2528,0
1-2540,2540,Bouvier/2540,Bouvier / face au 1160,46.828777,-71.286606,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2540,1
1-2541,2541,Bouvier/2541,Bouvier / face au 1080,46.829407,-71.28524,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2541,0
1-2544,2544,RTC,des Rocailles / au 665,46.836475,-71.274986,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2544,0
1-2546,2546,des Gradins/2546,des Gradins / au 5555,46.840488,-71.275269,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2546,0
1-2561,2561,de la Faune/2561,de la Faune,46.887852,-71.309265,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2561,0
1-2566,2566,de la Faune/2566,de la Faune,46.887367,-71.310425,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2566,0
1-2574,2574,Delage/2574,Delage / au 263,46.91507,-71.361656,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2574,0
1-2576,2576,Pie-XI/2576,Pie-XI Sud / face au 1377,46.845825,-71.398964,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2576,0
1-1216,1216,24e Rue,1re Avenue / 25e Rue,46.834286,-71.241989,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1216,1
1-1311,1311,25e Rue/1311,Bardy / 25e Rue,46.844845,-71.228065,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1311,1
1-2604,2604,du Périgord/2604,du Périgord / face au 1750,46.867901,-71.289474,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2604,1
1-2608,2608,Chauveau/2608,Chauveau Ouest / face au 5251,46.818184,-71.370354,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2608,0
1-2609,2609,du Périgord/2609,du Périgord / face au 1550,46.869884,-71.288902,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2609,0
1-2619,2619,Gr.-Ligne/2619,de la Grande-Ligne / au 16356,46.915039,-71.35714,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2619,0
1-2620,2620,Chauveau/2620,Chauveau Ouest / au 5251,46.818016,-71.370392,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2620,1
1-2643,2643,St-Vallier/2643,Saint-Vallier Ouest / au 1159,46.806637,-71.260117,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2643,1
1-2653,2653,Maricourt/2653,Maricourt / face au 2975,46.762592,-71.309723,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2653,0
1-2654,2654,Maricourt/2654,Maricourt / au 2975,46.762661,-71.309914,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2654,1
1-2994,2994,26e Rue,H.-Bourassa / 26e Rue,46.842937,-71.235313,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2994,0
1-3093,3093,26e Rue,H.-Bourassa / 26e Rue,46.842773,-71.235611,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3093,0
1-2706,2706,H.-Bourassa/2706,H.-Bourassa / face au 20945,46.908081,-71.32476,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2706,1
1-2707,2707,H.-Bourassa/2707,H.-Bourassa / au 21010,46.909309,-71.326889,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2707,0
1-2708,2708,H.-Bourassa/2708,H.-Bourassa / face au 21105,46.910515,-71.330307,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2708,0
1-2713,2713,Riv.-Jaune/2713,de la Rivière-Jaune / au 1476,46.913342,-71.342422,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2713,0
1-2716,2716,Riv.-Jaune/2716,de la Rivière-Jaune / au 1630,46.916679,-71.345963,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2716,0
1-2717,2717,Riv.-Jaune/2717,de la Rivière-Jaune / au 1716,46.919113,-71.346909,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2717,0
1-2722,2722,Riv.-Jaune/2722,de la Rivière-Jaune / face au 1995,46.926781,-71.346466,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2722,0
1-2723,2723,Riv.-Jaune/2723,de la Rivière-Jaune / au 2058,46.928421,-71.347122,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2723,0
1-2725,2725,Riv.-Jaune/2725,de la Rivière-Jaune / au 2154,46.931358,-71.347702,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2725,0
1-2726,2726,Riv.-Jaune/2726,de la Rivière-Jaune / au 2200,46.932579,-71.348038,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2726,0
1-2727,2727,Riv.-Jaune/2727,de la Rivière-Jaune / au 2260,46.934509,-71.348396,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2727,0
1-2728,2728,Riv.-Jaune/2728,de la Rivière-Jaune / au 2324,46.936615,-71.348457,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2728,0
1-2735,2735,Talbot/2735,Talbot / face au 2150,46.932274,-71.345688,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2735,0
1-2736,2736,Talbot/2736,Talbot / au 2310,46.937523,-71.347542,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2736,0
1-2738,2738,Riv.-Jaune/2738,de la Rivière-Jaune / au 2325,46.936642,-71.348541,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2738,1
1-2739,2739,Riv.-Jaune/2739,de la Rivière-Jaune / au 2267,46.934563,-71.348465,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2739,0
1-2740,2740,Riv.-Jaune/2740,de la Rivière-Jaune / face au 2200,46.932884,-71.348175,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2740,1
1-2741,2741,Riv.-Jaune/2741,de la Rivière-Jaune / au 2155,46.931591,-71.347839,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2741,1
1-2743,2743,Riv.-Jaune/2743,de la Rivière-Jaune / face au 2058,46.928493,-71.347252,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2743,0
1-2744,2744,Riv.-Jaune/2744,de la Rivière-Jaune / au 2005,46.92704,-71.346611,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2744,0
1-2746,2746,Riv.-Jaune/2746,de la Rivière-Jaune / au 1895,46.923885,-71.346001,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2746,1
1-2749,2749,Riv.-Jaune/2749,de la Rivière-Jaune / au 1713,46.919147,-71.346977,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2749,0
1-2750,2750,Riv.-Jaune/2750,de la Rivière-Jaune / face au 1630,46.916805,-71.346123,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2750,0
1-2753,2753,Riv.-Jaune/2753,de la Rivière-Jaune / au 1475,46.913414,-71.342606,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2753,0
1-2777,2777,Gr.-Ligne/2777,de la Grande-Ligne / au 16124,46.91119,-71.353455,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2777,1
1-2778,2778,Gr.-Ligne/2778,de la Grande-Ligne / au 16268,46.913101,-71.355278,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2778,1
1-2782,2782,Delage/2782,Delage / face au 342,46.912983,-71.366188,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2782,0
1-6453,6453,27e Rue,H.-Bourassa / 27e Rue,46.844406,-71.23645,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6453,1
1-2807,2807,H.-Bourassa/2807,H.-Bourassa / au 21105,46.910488,-71.330322,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2807,0
1-2809,2809,H.-Bourassa/2809,H.-Bourassa / au 21009,46.909138,-71.326782,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2809,0
1-2810,2810,H.-Bourassa/2810,H.-Bourassa / au 20945,46.908089,-71.324959,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2810,0
1-2830,2830,de la Faune/2830,de la Faune / face au 500,46.885662,-71.313683,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2830,0
1-2854,2854,Talbot/2854,Talbot / au 2285,46.936203,-71.347206,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2854,0
1-2863,2863,de Chamonix/2863,de Chamonix / face au 1230,46.86771,-71.250854,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2863,0
1-2891,2891,Bédard/2891,Bédard / au 530,46.903637,-71.308548,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2891,0
1-2894,2894,Bédard/2894,Bédard / au 778,46.909649,-71.314217,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2894,1
1-2896,2896,Bédard/2896,Bédard / face au 905,46.913811,-71.316444,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2896,0
1-2899,2899,du Lac/2899,du Lac / au 508,46.921471,-71.318085,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2899,0
1-2900,2900,du Lac/2900,du Lac / au 586,46.92392,-71.317627,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2900,0
1-2901,2901,du Lac/2901,du Lac / au 650,46.925861,-71.316895,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2901,0
1-2902,2902,du Lac/2902,du Lac / au 690,46.927055,-71.316132,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2902,0
1-2906,2906,L.T.-Julien/2906,L.-T.-Julien / au 140,46.933132,-71.317749,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2906,0
1-2912,2912,de Champéry/2912,de Champéry / au 1902,46.934605,-71.31591,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2912,0
1-2916,2916,du Lac/2916,du Lac / au 665,46.926247,-71.317017,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2916,0
1-2917,2917,du Lac/2917,du Lac / au 587,46.924225,-71.317932,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2917,0
1-2918,2918,du Lac/2918,du Lac / au 509,46.921757,-71.318375,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2918,0
1-2921,2921,Bédard/2921,Bédard / au 905,46.913879,-71.316483,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2921,0
1-2923,2923,Bédard/2923,Bédard / au 791,46.909641,-71.314232,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2923,0
1-2926,2926,Bédard/2926,Bédard / au 549,46.903763,-71.308693,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2926,0
1-2949,2949,Turnbull/2949,J.-Parizeau / Turnbull,46.805401,-71.221947,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2949,1
1-2957,2957,Rivière/2957,de la Rivière / au 974,46.762123,-71.360168,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2957,0
1-2966,2966,Rocailles/2966,des Replats / des Rocailles,46.835209,-71.277489,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2966,1
1-2972,2972,Rivière/2972,de la Rivière / au 985,46.761875,-71.35968,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2972,0
1-2976,2976,41e Rue/2976,3e Avenue Ouest / 41e Rue Ouest,46.840187,-71.252724,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2976,1
1-2977,2977,Einstein/2977,Einstein / face au 2850,46.790432,-71.316345,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2977,0
1-2980,2980,F.-Carrel/2980,F.-Carrel / au 1451,46.796116,-71.264503,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2980,0
1-2982,2982,F.-Carrel/2982,F.-Carrel / face au 1451,46.796154,-71.264595,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2982,0
1-2997,2997,H.-Bourassa/2997,H.-Bourassa / au 4260,46.84729,-71.238609,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2997,1
1-2998,2998,H.-Bourassa/2998,H.-Bourassa / face au 4545,46.848778,-71.240707,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2998,1
1-1338,1338,1re Avenue,4e Rue / 2e Avenue,46.821697,-71.228142,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1338,1
